event_id,ts_utc,site_id,mission_id,robot_id,agent_name,severity,event_type,error_code,payload
E000302,2026-05-20T08:22:37+00:00,SEOUL_TOWER_B,M00040,R003,fault_recovery,WARN,MISSION_EXCEPTION,NAV_BLOCKED,"{""retry_scheduled"": false, ""max_retries"": 3}"
E000303,2026-05-20T08:22:35+00:00,SEOUL_TOWER_B,M00040,R003,ops_reporting,WARN,MISSION_FINALIZED,FINAL_WITH_ISSUE,"{""final_status"": ""FAILED_ESCALATED""}"
E000304,2026-05-20T09:01:01+00:00,SEOUL_TOWER_B,M00041,R003,dispatch_routing,INFO,MISSION_RECEIVED,,"{""attempt"": 1, ""note"": ""state transition""}"
E000305,2026-05-20T09:01:02+00:00,SEOUL_TOWER_B,M00041,R003,dispatch_routing,INFO,MISSION_VALIDATED,,"{""attempt"": 1, ""note"": ""state transition""}"
E000306,2026-05-20T09:01:03+00:00,SEOUL_TOWER_B,M00041,R003,fault_recovery,INFO,ROBOT_ASSIGNED,,"{""attempt"": 1, ""note"": ""state transition""}"
E000307,2026-05-20T09:01:04+00:00,SEOUL_TOWER_B,M00041,R003,dispatch_routing,INFO,ENROUTE_PICKUP,,"{""attempt"": 1, ""note"": ""state transition""}"
E000308,2026-05-20T09:01:05+00:00,SEOUL_TOWER_B,M00041,R003,request_orchestrator,INFO,LIFTING_VEHICLE,,"{""attempt"": 1, ""note"": ""state transition""}"
E000309,2026-05-20T09:01:06+00:00,SEOUL_TOWER_B,M00041,R003,request_orchestrator,INFO,ENROUTE_DROP,,"{""attempt"": 1, ""note"": ""state transition""}"
E000310,2026-05-20T09:01:35+00:00,SEOUL_TOWER_B,M00041,R003,ops_reporting,INFO,MISSION_FINALIZED,,"{""final_status"": ""COMPLETED""}"
E000311,2026-05-20T08:33:57+00:00,SEOUL_TOWER_B,M00042,R001,dispatch_routing,INFO,MISSION_RECEIVED,,"{""attempt"": 1, ""note"": ""state transition""}"
E000312,2026-05-20T08:33:58+00:00,SEOUL_TOWER_B,M00042,R001,fault_recovery,INFO,MISSION_VALIDATED,,"{""attempt"": 1, ""note"": ""state transition""}"
E000313,2026-05-20T08:33:59+00:00,SEOUL_TOWER_B,M00042,R001,fault_recovery,INFO,ROBOT_ASSIGNED,,"{""attempt"": 1, ""note"": ""state transition""}"
E000314,2026-05-20T08:34:00+00:00,SEOUL_TOWER_B,M00042,R001,customer_comms,INFO,ENROUTE_PICKUP,,"{""attempt"": 1, ""note"": ""state transition""}"
E000315,2026-05-20T08:34:01+00:00,SEOUL_TOWER_B,M00042,R001,request_orchestrator,INFO,LIFTING_VEHICLE,,"{""attempt"": 1, ""note"": ""state transition""}"
E000316,2026-05-20T08:34:02+00:00,SEOUL_TOWER_B,M00042,R001,customer_comms,INFO,ENROUTE_DROP,,"{""attempt"": 1, ""note"": ""state transition""}"
E000317,2026-05-20T08:34:34+00:00,SEOUL_TOWER_B,M00042,R001,fault_recovery,ERROR,MISSION_EXCEPTION,SENSOR_WHEEL_MISMATCH,"{""retry_scheduled"": true, ""max_retries"": 3}"
E000318,2026-05-20T08:34:32+00:00,SEOUL_TOWER_B,M00042,R001,ops_reporting,WARN,MISSION_FINALIZED,FINAL_WITH_ISSUE,"{""final_status"": ""FAILED_RETRYABLE""}"
E000319,2026-05-20T08:39:54+00:00,SEOUL_TOWER_B,M00043,R010,customer_comms,INFO,MISSION_RECEIVED,,"{""attempt"": 1, ""note"": ""state transition""}"
E000320,2026-05-20T08:39:55+00:00,SEOUL_TOWER_B,M00043,R010,fault_recovery,INFO,MISSION_VALIDATED,,"{""attempt"": 1, ""note"": ""state transition""}"
E000321,2026-05-20T08:39:56+00:00,SEOUL_TOWER_B,M00043,R010,customer_comms,INFO,ROBOT_ASSIGNED,,"{""attempt"": 1, ""note"": ""state transition""}"
E000322,2026-05-20T08:39:57+00:00,SEOUL_TOWER_B,M00043,R010,customer_comms,INFO,ENROUTE_PICKUP,,"{""attempt"": 1, ""note"": ""state transition""}"
E000323,2026-05-20T08:39:58+00:00,SEOUL_TOWER_B,M00043,R010,request_orchestrator,INFO,LIFTING_VEHICLE,,"{""attempt"": 1, ""note"": ""state transition""}"
E000324,2026-05-20T08:39:59+00:00,SEOUL_TOWER_B,M00043,R010,request_orchestrator,INFO,ENROUTE_DROP,,"{""attempt"": 1, ""note"": ""state transition""}"
E000325,2026-05-20T08:40:28+00:00,SEOUL_TOWER_B,M00043,R010,ops_reporting,INFO,MISSION_FINALIZED,,"{""final_status"": ""COMPLETED""}"
E000326,2026-05-20T08:34:18+00:00,SEOUL_TOWER_B,M00044,R007,customer_comms,INFO,MISSION_RECEIVED,,"{""attempt"": 1, ""note"": ""state transition""}"
E000327,2026-05-20T08:34:19+00:00,SEOUL_TOWER_B,M00044,R007,fault_recovery,INFO,MISSION_VALIDATED,,"{""attempt"": 1, ""note"": ""state transition""}"
E000328,2026-05-20T08:34:20+00:00,SEOUL_TOWER_B,M00044,R007,fault_recovery,INFO,ROBOT_ASSIGNED,,"{""attempt"": 1, ""note"": ""state transition""}"
E000329,2026-05-20T08:34:21+00:00,SEOUL_TOWER_B,M00044,R007,request_orchestrator,INFO,ENROUTE_PICKUP,,"{""attempt"": 1, ""note"": ""state transition""}"
E000330,2026-05-20T08:34:22+00:00,SEOUL_TOWER_B,M00044,R007,request_orchestrator,INFO,LIFTING_VEHICLE,,"{""attempt"": 1, ""note"": ""state transition""}"
E000331,2026-05-20T08:34:23+00:00,SEOUL_TOWER_B,M00044,R007,dispatch_routing,INFO,ENROUTE_DROP,,"{""attempt"": 1, ""note"": ""state transition""}"
E000332,2026-05-20T08:34:52+00:00,SEOUL_TOWER_B,M00044,R007,ops_reporting,INFO,MISSION_FINALIZED,,"{""final_status"": ""COMPLETED""}"
E000333,2026-05-20T08:24:45+00:00,SEOUL_TOWER_B,M00045,R004,request_orchestrator,INFO,MISSION_RECEIVED,,"{""attempt"": 1, ""note"": ""state transition""}"
E000334,2026-05-20T08:24:46+00:00,SEOUL_TOWER_B,M00045,R004,fault_recovery,INFO,MISSION_VALIDATED,,"{""attempt"": 1, ""note"": ""state transition""}"
E000335,2026-05-20T08:24:47+00:00,SEOUL_TOWER_B,M00045,R004,request_orchestrator,INFO,ROBOT_ASSIGNED,,"{""attempt"": 1, ""note"": ""state transition""}"
E000336,2026-05-20T08:24:48+00:00,SEOUL_TOWER_B,M00045,R004,dispatch_routing,INFO,ENROUTE_PICKUP,,"{""attempt"": 1, ""note"": ""state transition""}"
E000337,2026-05-20T08:24:49+00:00,SEOUL_TOWER_B,M00045,R004,customer_comms,INFO,LIFTING_VEHICLE,,"{""attempt"": 1, ""note"": ""state transition""}"
E000338,2026-05-20T08:24:50+00:00,SEOUL_TOWER_B,M00045,R004,customer_comms,INFO,ENROUTE_DROP,,"{""attempt"": 1, ""note"": ""state transition""}"
E000339,2026-05-20T08:25:06+00:00,SEOUL_TOWER_B,M00045,R004,fault_recovery,ERROR,MISSION_EXCEPTION,SENSOR_WHEEL_MISMATCH,"{""retry_scheduled"": false, ""max_retries"": 3}"
E000340,2026-05-20T08:24:50+00:00,SEOUL_TOWER_B,M00045,R004,ops_reporting,WARN,MISSION_FINALIZED,FINAL_WITH_ISSUE,"{""final_status"": ""FAILED_ESCALATED""}"
E000341,2026-05-20T08:43:44+00:00,SEOUL_TOWER_B,M00046,R006,dispatch_routing,INFO,MISSION_RECEIVED,,"{""attempt"": 1, ""note"": ""state transition""}"
E000342,2026-05-20T08:43:45+00:00,SEOUL_TOWER_B,M00046,R006,customer_comms,INFO,MISSION_VALIDATED,,"{""attempt"": 1, ""note"": ""state transition""}"
E000343,2026-05-20T08:43:46+00:00,SEOUL_TOWER_B,M00046,R006,customer_comms,INFO,ROBOT_ASSIGNED,,"{""attempt"": 1, ""note"": ""state transition""}"
E000344,2026-05-20T08:43:47+00:00,SEOUL_TOWER_B,M00046,R006,request_orchestrator,INFO,ENROUTE_PICKUP,,"{""attempt"": 1, ""note"": ""state transition""}"
E000345,2026-05-20T08:43:48+00:00,SEOUL_TOWER_B,M00046,R006,customer_comms,INFO,LIFTING_VEHICLE,,"{""attempt"": 1, ""note"": ""state transition""}"
E000346,2026-05-20T08:43:49+00:00,SEOUL_TOWER_B,M00046,R006,fault_recovery,INFO,ENROUTE_DROP,,"{""attempt"": 1, ""note"": ""state transition""}"
E000347,2026-05-20T08:44:05+00:00,SEOUL_TOWER_B,M00046,R006,fault_recovery,WARN,MISSION_EXCEPTION,DB_TIMEOUT,"{""retry_scheduled"": true, ""max_retries"": 3}"
E000348,2026-05-20T08:43:49+00:00,SEOUL_TOWER_B,M00046,R006,ops_reporting,WARN,MISSION_FINALIZED,FINAL_WITH_ISSUE,"{""final_status"": ""FAILED_RETRYABLE""}"
E000349,2026-05-20T08:58:47+00:00,SEOUL_TOWER_B,M00047,R006,fault_recovery,INFO,MISSION_RECEIVED,,"{""attempt"": 1, ""note"": ""state transition""}"
E000350,2026-05-20T08:58:48+00:00,SEOUL_TOWER_B,M00047,R006,fault_recovery,INFO,MISSION_VALIDATED,,"{""attempt"": 1, ""note"": ""state transition""}"
E000351,2026-05-20T08:58:49+00:00,SEOUL_TOWER_B,M00047,R006,request_orchestrator,INFO,ROBOT_ASSIGNED,,"{""attempt"": 1, ""note"": ""state transition""}"
E000352,2026-05-20T08:58:50+00:00,SEOUL_TOWER_B,M00047,R006,dispatch_routing,INFO,ENROUTE_PICKUP,,"{""attempt"": 1, ""note"": ""state transition""}"
E000353,2026-05-20T08:58:51+00:00,SEOUL_TOWER_B,M00047,R006,fault_recovery,INFO,LIFTING_VEHICLE,,"{""attempt"": 1, ""note"": ""state transition""}"
E000354,2026-05-20T08:58:52+00:00,SEOUL_TOWER_B,M00047,R006,customer_comms,INFO,ENROUTE_DROP,,"{""attempt"": 1, ""note"": ""state transition""}"
E000355,2026-05-20T08:58:51+00:00,SEOUL_TOWER_B,M00047,R006,ops_reporting,INFO,MISSION_FINALIZED,,"{""final_status"": ""COMPLETED""}"
E000356,2026-05-20T08:50:23+00:00,SEOUL_TOWER_B,M00048,R006,customer_comms,INFO,MISSION_RECEIVED,,"{""attempt"": 1, ""note"": ""state transition""}"
E000357,2026-05-20T08:50:24+00:00,SEOUL_TOWER_B,M00048,R006,fault_recovery,INFO,MISSION_VALIDATED,,"{""attempt"": 1, ""note"": ""state transition""}"
E000358,2026-05-20T08:50:25+00:00,SEOUL_TOWER_B,M00048,R006,customer_comms,INFO,ROBOT_ASSIGNED,,"{""attempt"": 1, ""note"": ""state transition""}"
E000359,2026-05-20T08:50:26+00:00,SEOUL_TOWER_B,M00048,R006,request_orchestrator,INFO,ENROUTE_PICKUP,,"{""attempt"": 1, ""note"": ""state transition""}"
E000360,2026-05-20T08:50:27+00:00,SEOUL_TOWER_B,M00048,R006,customer_comms,INFO,LIFTING_VEHICLE,,"{""attempt"": 1, ""note"": ""state transition""}"
E000361,2026-05-20T08:50:28+00:00,SEOUL_TOWER_B,M00048,R006,request_orchestrator,INFO,ENROUTE_DROP,,"{""attempt"": 1, ""note"": ""state transition""}"
E000362,2026-05-20T08:50:44+00:00,SEOUL_TOWER_B,M00048,R006,fault_recovery,ERROR,MISSION_EXCEPTION,SENSOR_WHEEL_MISMATCH,"{""retry_scheduled"": true, ""max_retries"": 3}"
E000363,2026-05-20T08:50:28+00:00,SEOUL_TOWER_B,M00048,R006,ops_reporting,WARN,MISSION_FINALIZED,FINAL_WITH_ISSUE,"{""final_status"": ""FAILED_RETRYABLE""}"
E000364,2026-05-20T08:26:52+00:00,SEOUL_TOWER_B,M00049,R005,fault_recovery,INFO,MISSION_RECEIVED,,"{""attempt"": 1, ""note"": ""state transition""}"
E000365,2026-05-20T08:26:53+00:00,SEOUL_TOWER_B,M00049,R005,fault_recovery,INFO,MISSION_VALIDATED,,"{""attempt"": 1, ""note"": ""state transition""}"
E000366,2026-05-20T08:26:54+00:00,SEOUL_TOWER_B,M00049,R005,request_orchestrator,INFO,ROBOT_ASSIGNED,,"{""attempt"": 1, ""note"": ""state transition""}"
E000367,2026-05-20T08:26:55+00:00,SEOUL_TOWER_B,M00049,R005,customer_comms,INFO,ENROUTE_PICKUP,,"{""attempt"": 1, ""note"": ""state transition""}"
E000368,2026-05-20T08:26:56+00:00,SEOUL_TOWER_B,M00049,R005,request_orchestrator,INFO,LIFTING_VEHICLE,,"{""attempt"": 1, ""note"": ""state transition""}"
E000369,2026-05-20T08:26:57+00:00,SEOUL_TOWER_B,M00049,R005,customer_comms,INFO,ENROUTE_DROP,,"{""attempt"": 1, ""note"": ""state transition""}"
E000370,2026-05-20T08:26:56+00:00,SEOUL_TOWER_B,M00049,R005,ops_reporting,INFO,MISSION_FINALIZED,,"{""final_status"": ""COMPLETED""}"
E000371,2026-05-20T09:18:21+00:00,SEOUL_TOWER_B,M00050,R006,customer_comms,INFO,MISSION_RECEIVED,,"{""attempt"": 1, ""note"": ""state transition""}"
E000372,2026-05-20T09:18:22+00:00,SEOUL_TOWER_B,M00050,R006,request_orchestrator,INFO,MISSION_VALIDATED,,"{""attempt"": 1, ""note"": ""state transition""}"
E000373,2026-05-20T09:18:23+00:00,SEOUL_TOWER_B,M00050,R006,dispatch_routing,INFO,ROBOT_ASSIGNED,,"{""attempt"": 1, ""note"": ""state transition""}"
E000374,2026-05-20T09:18:24+00:00,SEOUL_TOWER_B,M00050,R006,fault_recovery,INFO,ENROUTE_PICKUP,,"{""attempt"": 1, ""note"": ""state transition""}"
E000375,2026-05-20T09:18:25+00:00,SEOUL_TOWER_B,M00050,R006,customer_comms,INFO,LIFTING_VEHICLE,,"{""attempt"": 1, ""note"": ""state transition""}"
E000376,2026-05-20T09:18:26+00:00,SEOUL_TOWER_B,M00050,R006,customer_comms,INFO,ENROUTE_DROP,,"{""attempt"": 1, ""note"": ""state transition""}"
E000377,2026-05-20T09:18:26+00:00,SEOUL_TOWER_B,M00050,R006,fault_recovery,WARN,MISSION_EXCEPTION,NAV_BLOCKED,"{""retry_scheduled"": true, ""max_retries"": 3}"
E000378,2026-05-20T09:19:03+00:00,SEOUL_TOWER_B,M00050,R006,ops_reporting,WARN,MISSION_FINALIZED,FINAL_WITH_ISSUE,"{""final_status"": ""FAILED_RETRYABLE""}"
